id,cell_lines,drug,label
10217,SIDM00395,Olaparib,1
10218,SIDM01191,Olaparib,1
10219,SIDM00121,Olaparib,1
10220,SIDM01089,Olaparib,1
10221,SIDM00313,Olaparib,1
10222,SIDM01019,Olaparib,1
10223,SIDM00331,Olaparib,1
10224,SIDM00458,Olaparib,1
10225,SIDM00980,Olaparib,1
10226,SIDM00939,Olaparib,1
10227,SIDM01172,Olaparib,1
10228,SIDM00993,Olaparib,1
10229,SIDM00145,Olaparib,1
10230,SIDM00420,Olaparib,1
10231,SIDM00949,Olaparib,1
10232,SIDM00331,Olaparib,1
10233,SIDM00428,Olaparib,1
10234,SIDM00312,Olaparib,1
10235,SIDM00832,Olaparib,1
10236,SIDM01218,Olaparib,1
10237,SIDM00929,Olaparib,1
10238,SIDM00937,Olaparib,1
10239,SIDM01032,Olaparib,1
10240,SIDM00499,Olaparib,1
10241,SIDM00526,Olaparib,1
10242,SIDM00907,Olaparib,1
10243,SIDM00341,Olaparib,1
10244,SIDM01034,Olaparib,1
10245,SIDM00990,Olaparib,1
10246,SIDM00272,Olaparib,1
10247,SIDM00944,Olaparib,1
10248,SIDM00940,Olaparib,1
10249,SIDM01036,Olaparib,1
10250,SIDM00886,Olaparib,1
10251,SIDM00380,Olaparib,1
10252,SIDM00999,Olaparib,1
10253,SIDM01068,Olaparib,1
10254,SIDM01055,Olaparib,1
10255,SIDM00958,Olaparib,1
10256,SIDM00928,Olaparib,1
10257,SIDM00463,Olaparib,1
10258,SIDM01062,Olaparib,1
10259,SIDM00453,Olaparib,1
10260,SIDM00424,Olaparib,1
10261,SIDM01148,Olaparib,1
10262,SIDM01107,Olaparib,1
10263,SIDM00403,Olaparib,1
10264,SIDM00272,Olaparib,1
10265,SIDM01015,Olaparib,1
10266,SIDM00946,Olaparib,1
10267,SIDM00954,Olaparib,1
10268,SIDM00989,Olaparib,1
10269,SIDM01154,Olaparib,1
10270,SIDM00434,Olaparib,1
10271,SIDM00454,Olaparib,1
10272,SIDM00987,Olaparib,1
10273,SIDM01107,Olaparib,1
10274,SIDM00999,Olaparib,1
10275,SIDM00417,Olaparib,1
10276,SIDM00416,Olaparib,1
10277,SIDM00148,Olaparib,1
10278,SIDM00939,Omipalisib,1
10279,SIDM00462,Omipalisib,1
10280,SIDM00957,Omipalisib,1
10281,SIDM00706,Omipalisib,1
10282,SIDM00395,Omipalisib,1
10283,SIDM00342,Omipalisib,1
10284,SIDM00983,Omipalisib,1
10285,SIDM00461,Omipalisib,1
10286,SIDM00993,Omipalisib,1
10287,SIDM01026,Omipalisib,1
10288,SIDM00415,Omipalisib,1
10289,SIDM00963,Omipalisib,1
10290,SIDM01052,Omipalisib,1
10291,SIDM00247,Omipalisib,1
10292,SIDM01111,Omipalisib,1
10293,SIDM00419,Omipalisib,1
10294,SIDM00947,Omipalisib,1
10295,SIDM01023,Omipalisib,1
10296,SIDM01087,Omipalisib,1
10297,SIDM00951,Omipalisib,1
10298,SIDM00338,Omipalisib,1
10299,SIDM01004,Omipalisib,1
10300,SIDM00986,Omipalisib,1
10301,SIDM00120,Omipalisib,1
10302,SIDM00420,Omipalisib,1
10303,SIDM00479,Omipalisib,1
10304,SIDM01085,Omipalisib,1
10305,SIDM00526,Omipalisib,1
10306,SIDM00426,Omipalisib,1
10307,SIDM00388,Omipalisib,1
10308,SIDM00807,Omipalisib,1
10309,SIDM01068,Omipalisib,1
10310,SIDM00877,Omipalisib,1
10311,SIDM00628,Omipalisib,1
10312,SIDM01073,Omipalisib,1
10313,SIDM00980,Omipalisib,1
10314,SIDM00421,Omipalisib,1
10315,SIDM00961,Omipalisib,1
10316,SIDM01086,Omipalisib,1
10317,SIDM00345,Omipalisib,1
10318,SIDM00641,Omipalisib,1
10319,SIDM00453,Omipalisib,1
10320,SIDM00953,Omipalisib,1
10321,SIDM00900,Omipalisib,1
10322,SIDM01036,Omipalisib,1
10323,SIDM01110,Omipalisib,1
10324,SIDM00442,Omipalisib,1
10325,SIDM00994,Omipalisib,1
10326,SIDM01051,PAC-1,1
10327,SIDM00954,PAC-1,1
10328,SIDM00423,PAC-1,1
10329,SIDM00995,PAC-1,1
10330,SIDM00580,PAC-1,1
10331,SIDM01060,PAC-1,1
10332,SIDM00996,PAC-1,1
10333,SIDM01020,PAC-1,1
10334,SIDM00994,PAC-1,1
10335,SIDM00785,PAC-1,1
10336,SIDM01018,PAC-1,1
10337,SIDM01172,PAC-1,1
10338,SIDM01111,PAC-1,1
10339,SIDM00395,PAC-1,1
10340,SIDM00335,PAC-1,1
10341,SIDM00404,PAC-1,1
10342,SIDM00499,PAC-1,1
10343,SIDM00807,PAC-1,1
10344,SIDM00938,PAC-1,1
10345,SIDM00333,PAC-1,1
10346,SIDM01023,PAC-1,1
10347,SIDM00641,PAC-1,1
10348,SIDM00431,PAC-1,1
10349,SIDM00928,PAC-1,1
10350,SIDM00982,PAC-1,1
10351,SIDM00441,PAC-1,1
10352,SIDM00344,PAC-1,1
10353,SIDM00932,PAC-1,1
10354,SIDM01043,PAC-1,1
10355,SIDM00330,PAC-1,1
10356,SIDM00388,PAC-1,1
10357,SIDM00447,PAC-1,1
10358,SIDM00136,PAC-1,1
10359,SIDM01154,PAC-1,1
10360,SIDM00390,PAC-1,1
10361,SIDM01058,PD0325901,1
10362,SIDM00401,PD0325901,1
10363,SIDM00463,PD0325901,1
10364,SIDM00594,PD0325901,1
10365,SIDM00285,PD0325901,1
10366,SIDM00338,PD0325901,1
10367,SIDM00340,PD0325901,1
10368,SIDM01002,PD0325901,1
10369,SIDM01034,PD0325901,1
10370,SIDM00933,PD0325901,1
10371,SIDM00997,PD0325901,1
10372,SIDM00860,PD0325901,1
10373,SIDM00410,PD0325901,1
10374,SIDM01045,PD0325901,1
10375,SIDM00996,PD0325901,1
10376,SIDM00389,PD0325901,1
10377,SIDM00932,PD0325901,1
10378,SIDM01076,PD0325901,1
10379,SIDM01085,PD0325901,1
10380,SIDM00946,PD0325901,1
10381,SIDM00512,PD0325901,1
10382,SIDM00380,PD0325901,1
10383,SIDM00413,PD0325901,1
10384,SIDM00339,PD0325901,1
10385,SIDM00337,PD0325901,1
10386,SIDM00886,PD0325901,1
10387,SIDM00136,PD0325901,1
10388,SIDM00950,PD0325901,1
10389,SIDM01051,PD0325901,1
10390,SIDM01176,PD0325901,1
10391,SIDM00810,PD0325901,1
10392,SIDM00985,PD0325901,1
10393,SIDM00657,PD0325901,1
10394,SIDM01031,PD0325901,1
10395,SIDM00330,PD0325901,1
10396,SIDM00421,PD0325901,1
10397,SIDM00939,PD0325901,1
10398,SIDM00431,PD0325901,1
10399,SIDM00499,PD0325901,1
10400,SIDM00900,PD0325901,1
10401,SIDM00641,PD0325901,1
10402,SIDM00515,PD0325901,1
10403,SIDM00951,PD0325901,1
10404,SIDM01026,PD0325901,1
10405,SIDM01154,PD0325901,1
10406,SIDM00526,PD0325901,1
10407,SIDM00417,PD0325901,1
10408,SIDM01012,PD0325901,1
10409,SIDM00442,PD0325901,1
10410,SIDM01047,PD0325901,1
10411,SIDM00942,PD0325901,1
10412,SIDM00783,PD0325901,1
10413,SIDM00580,PD0325901,1
10414,SIDM00990,PD0325901,1
10415,SIDM00986,PD0325901,1
10416,SIDM00957,PD0325901,1
10417,SIDM00343,PD0325901,1
10418,SIDM01055,PD0325901,1
10419,SIDM00943,PD0325901,1
10420,SIDM01068,PD0325901,1
10421,SIDM00087,PD0325901,1
10422,SIDM00907,PD0325901,1
10423,SIDM00449,PD0325901,1
10424,SIDM00394,PD0325901,1
10425,SIDM01069,PD173074,1
10426,SIDM01076,PD173074,1
10427,SIDM00441,PD173074,1
10428,SIDM01191,PD173074,1
10429,SIDM00433,PD173074,1
10430,SIDM00961,PD173074,1
10431,SIDM01036,PD173074,1
10432,SIDM00410,PD173074,1
10433,SIDM00442,PD173074,1
10434,SIDM00443,PD173074,1
10435,SIDM00312,PD173074,1
10436,SIDM01176,PD173074,1
10437,SIDM00941,PD173074,1
10438,SIDM00832,PD173074,1
10439,SIDM00460,PD173074,1
10440,SIDM00404,PD173074,1
10441,SIDM00329,PD173074,1
10442,SIDM00930,PD173074,1
10443,SIDM01003,PD173074,1
10444,SIDM00402,PD173074,1
10445,SIDM00949,PD173074,1
10446,SIDM00148,PD173074,1
10447,SIDM00380,PD173074,1
10448,SIDM00798,PD173074,1
10449,SIDM00272,PD173074,1
10450,SIDM00145,PD173074,1
10451,SIDM01111,PD173074,1
10452,SIDM00405,PD173074,1
10453,SIDM00339,PD173074,1
10454,SIDM00886,PD173074,1
10455,SIDM00331,PD173074,1
10456,SIDM00928,PF-00299804,1
10457,SIDM00406,PF-00299804,1
10458,SIDM00403,PF-00299804,1
10459,SIDM00961,PF-00299804,1
10460,SIDM00284,PF-00299804,1
10461,SIDM00313,PF-00299804,1
10462,SIDM00903,PF-00299804,1
10463,SIDM00957,PF-00299804,1
10464,SIDM01030,PF-00299804,1
10465,SIDM00828,PF-00299804,1
10466,SIDM00340,PF-00299804,1
10467,SIDM00442,PF-00299804,1
10468,SIDM00941,PF-00299804,1
10469,SIDM01218,PF-00299804,1
10470,SIDM01110,PF-00299804,1
10471,SIDM01051,PF-00299804,1
10472,SIDM00940,PF-00299804,1
10473,SIDM00450,PF-00299804,1
10474,SIDM01082,PF-00299804,1
10475,SIDM01047,PF-00299804,1
10476,SIDM00990,PF-00299804,1
10477,SIDM00415,PF-00299804,1
10478,SIDM00423,PF-00299804,1
10479,SIDM00345,PF-00299804,1
10480,SIDM00962,PF-00299804,1
10481,SIDM00671,PF-00299804,1
10482,SIDM01068,PF-00299804,1
10483,SIDM00389,PF-00299804,1
10484,SIDM00413,PF-00299804,1
10485,SIDM00447,PF-00299804,1
10486,SIDM00896,PF-00299804,1
10487,SIDM00895,PF-00299804,1
10488,SIDM00124,PF-00299804,1
10489,SIDM01002,PF-00299804,1
10490,SIDM00287,PF-00299804,1
10491,SIDM00937,PF-00299804,1
10492,SIDM01131,PF-00299804,1
10493,SIDM00341,PF-00299804,1
10494,SIDM00785,PF-00299804,1
10495,SIDM00327,PF-00299804,1
10496,SIDM00121,PF-00299804,1
10497,SIDM01111,PF-00299804,1
10498,SIDM00392,PF-00299804,1
10499,SIDM00088,PF-00299804,1
10500,SIDM00419,PF-00299804,1
10501,SIDM01056,PF-00299804,1
10502,SIDM01034,PF-00299804,1
10503,SIDM01067,PF-00299804,1
10504,SIDM00935,PF-00299804,1
10505,SIDM00337,PF-00299804,1
10506,SIDM00930,PF-00299804,1
10507,SIDM01015,PF-00299804,1
10508,SIDM00594,PF-00299804,1
10509,SIDM00994,PF-00299804,1
10510,SIDM00448,PF-00299804,1
10511,SIDM00446,PF-00299804,1
10512,SIDM00451,PF-00299804,1
10513,SIDM01036,PF-00299804,1
10514,SIDM00989,PF-00299804,1
10515,SIDM00980,PF-00299804,1
10516,SIDM00386,PF-00299804,1
10517,SIDM00993,PF-00299804,1
10518,SIDM01009,PF-00299804,1
10519,SIDM00402,PF-00299804,1
10520,SIDM00927,PF-00299804,1
10521,SIDM01085,PF-00299804,1
10522,SIDM00987,PF-00299804,1
10523,SIDM00329,PF-00299804,1
10524,SIDM00947,PF-00299804,1
10525,SIDM01042,PF-00299804,1
10526,SIDM00333,PF-00299804,1
10527,SIDM00949,PF-4708671,1
10528,SIDM00964,PF-4708671,1
10529,SIDM00433,PF-4708671,1
10530,SIDM00954,PF-4708671,1
10531,SIDM00308,PF-4708671,1
10532,SIDM00338,PF-4708671,1
10533,SIDM00401,PF-4708671,1
10534,SIDM00932,PF-4708671,1
10535,SIDM00948,PF-4708671,1
10536,SIDM00982,PF-4708671,1
10537,SIDM01058,PF-4708671,1
10538,SIDM00284,PF-4708671,1
10539,SIDM00641,PF-4708671,1
10540,SIDM01176,PF-4708671,1
10541,SIDM00460,PF-4708671,1
10542,SIDM00783,PF-4708671,1
10543,SIDM00829,PF-4708671,1
10544,SIDM01003,PF-4708671,1
10545,SIDM00996,PF-4708671,1
10546,SIDM00989,PF-4708671,1
10547,SIDM01027,PF-4708671,1
10548,SIDM01069,PF-4708671,1
10549,SIDM00386,PF-4708671,1
10550,SIDM01057,PF-4708671,1
10551,SIDM00512,PF-4708671,1
10552,SIDM00939,PF-4708671,1
10553,SIDM00657,PF-4708671,1
10554,SIDM00097,PF-4708671,1
10555,SIDM00941,PF-4708671,1
10556,SIDM00706,PF-4708671,1
10557,SIDM00791,PF-4708671,1
10558,SIDM00929,PF-4708671,1
10559,SIDM01087,PF-4708671,1
10560,SIDM01148,PF-4708671,1
10561,SIDM00936,PF-4708671,1
10562,SIDM00121,PF-4708671,1
10563,SIDM00339,PF-4708671,1
10564,SIDM01042,PF-4708671,1
10565,SIDM01131,PF-4708671,1
10566,SIDM01107,PF-4708671,1
10567,SIDM01009,PF-4708671,1
10568,SIDM01052,PF-4708671,1
10569,SIDM00380,PF-4708671,1
10570,SIDM01005,PF-4708671,1
10571,SIDM00828,PF-4708671,1
10572,SIDM01002,PF-4708671,1
10573,SIDM01038,PF-4708671,1
10574,SIDM00461,PF-4708671,1
10575,SIDM00907,PF-4708671,1
10576,SIDM00451,PF-4708671,1
10577,SIDM01218,PF-4708671,1
10578,SIDM01076,PF-4708671,1
10579,SIDM00937,PF-4708671,1
10580,SIDM01049,PF-4708671,1
10581,SIDM00416,PF-4708671,1
10582,SIDM00428,PF-562271,1
10583,SIDM00391,PF-562271,1
10584,SIDM00942,PF-562271,1
10585,SIDM00441,PF-562271,1
10586,SIDM00903,PF-562271,1
10587,SIDM00308,PF-562271,1
10588,SIDM00900,PF-562271,1
10589,SIDM00395,PF-562271,1
10590,SIDM00453,PF-562271,1
10591,SIDM00895,PF-562271,1
10592,SIDM00637,PF-562271,1
10593,SIDM01059,PF-562271,1
10594,SIDM01020,PF-562271,1
10595,SIDM01131,PF-562271,1
10596,SIDM00345,PF-562271,1
10597,SIDM00272,PF-562271,1
10598,SIDM01103,PF-562271,1
10599,SIDM00936,PF-562271,1
10600,SIDM00785,PF-562271,1
10601,SIDM00949,PF-562271,1
10602,SIDM01019,PF-562271,1
10603,SIDM00388,PF-562271,1
10604,SIDM00594,PF-562271,1
10605,SIDM01248,PF-562271,1
10606,SIDM00451,PF-562271,1
10607,SIDM00426,PF-562271,1
10608,SIDM01055,PF-562271,1
10609,SIDM00344,PF-562271,1
10610,SIDM00460,PF-562271,1
10611,SIDM00455,PF-562271,1
10612,SIDM00146,PF-562271,1
10613,SIDM00411,PF-562271,1
10614,SIDM00401,PF-562271,1
10615,SIDM00286,PF-562271,1
10616,SIDM00783,PF-562271,1
10617,SIDM01009,PF-562271,1
10618,SIDM00671,PF-562271,1
10619,SIDM01025,PF-562271,1
10620,SIDM00404,PF-562271,1
10621,SIDM00947,PF-562271,1
10622,SIDM00807,PF-562271,1
10623,SIDM00335,PFI-1,1
10624,SIDM01019,PFI-1,1
10625,SIDM00866,PFI-1,1
10626,SIDM00227,PFI-1,1
10627,SIDM00994,PFI-1,1
10628,SIDM01023,PFI-1,1
10629,SIDM00403,PFI-1,1
10630,SIDM00426,PFI-1,1
10631,SIDM01055,PFI-1,1
10632,SIDM00407,PFI-1,1
10633,SIDM00515,PFI-1,1
10634,SIDM01005,PFI-1,1
10635,SIDM00340,PFI-1,1
10636,SIDM00932,PFI-1,1
10637,SIDM00423,PFI-1,1
10638,SIDM00785,PFI-1,1
10639,SIDM00136,PFI-1,1
10640,SIDM00988,PFI-1,1
10641,SIDM00462,PFI-1,1
10642,SIDM00416,PFI-1,1
10643,SIDM01012,PFI-1,1
10644,SIDM01082,PFI-1,1
10645,SIDM01076,PFI-1,1
10646,SIDM00990,PFI-1,1
10647,SIDM01027,PFI-1,1
10648,SIDM00437,PFI-1,1
10649,SIDM01028,PFI-1,1
10650,SIDM00657,PFI-1,1
10651,SIDM00405,PFI-1,1
10652,SIDM00661,PFI-1,1
10653,SIDM00671,PFI-1,1
10654,SIDM01148,PFI-1,1
10655,SIDM00333,PFI-1,1
10656,SIDM00286,PFI-1,1
10657,SIDM01069,PFI-1,1
10658,SIDM00996,PFI-1,1
10659,SIDM00935,PFI-1,1
10660,SIDM00395,PFI-1,1
10661,SIDM00441,PFI-1,1
10662,SIDM01036,PFI-1,1
10663,SIDM00580,PFI-1,1
10664,SIDM00947,PFI-1,1
10665,SIDM00415,PFI-1,1
10666,SIDM01015,PFI-1,1
10667,SIDM00429,PFI-1,1
10668,SIDM00867,PFI-1,1
10669,SIDM00454,PFI-1,1
10670,SIDM01056,PFI-1,1
10671,SIDM00339,PFI-1,1
10672,SIDM00963,PFI-1,1
10673,SIDM01131,PFI-1,1
10674,SIDM00810,PFI-1,1
10675,SIDM00828,PFI-1,1
10676,SIDM00287,PFI-1,1
10677,SIDM00431,PFI-1,1
10678,SIDM00807,PFI-1,1
10679,SIDM00860,PFI-1,1
10680,SIDM01048,PFI-1,1
10681,SIDM00628,PFI-1,1
10682,SIDM01025,PFI-3,1
10683,SIDM00406,PFI-3,1
10684,SIDM00935,PFI-3,1
10685,SIDM00433,PFI-3,1
10686,SIDM01013,PFI-3,1
10687,SIDM00932,PFI-3,1
10688,SIDM01089,PFI-3,1
10689,SIDM00948,PFI-3,1
10690,SIDM01218,PFI-3,1
10691,SIDM00949,PFI-3,1
10692,SIDM00331,PFI-3,1
10693,SIDM00339,PFI-3,1
10694,SIDM00449,PFI-3,1
10695,SIDM01154,PFI-3,1
10696,SIDM00954,PFI-3,1
10697,SIDM01052,PFI-3,1
10698,SIDM00426,PFI-3,1
10699,SIDM00308,PFI-3,1
10700,SIDM00580,PFI-3,1
10701,SIDM00628,PFI-3,1
10702,SIDM00088,PFI-3,1
10703,SIDM00983,PFI-3,1
10704,SIDM01029,PFI-3,1
10705,SIDM00461,PFI-3,1
10706,SIDM01026,PFI-3,1
10707,SIDM00227,PFI-3,1
10708,SIDM00929,PFI-3,1
10709,SIDM00345,PFI-3,1
10710,SIDM00462,PFI-3,1
10711,SIDM00392,PFI-3,1
10712,SIDM00313,PFI-3,1
10713,SIDM01066,PFI-3,1
10714,SIDM00962,PFI-3,1
10715,SIDM01024,PFI-3,1
10716,SIDM00829,PFI-3,1
10717,SIDM00389,PFI-3,1
10718,SIDM00953,PFI-3,1
10719,SIDM00334,PFI-3,1
10720,SIDM01027,PFI-3,1
10721,SIDM00424,PFI-3,1
10722,SIDM00332,PFI-3,1
10723,SIDM00460,PFI-3,1
10724,SIDM01072,PFI-3,1
10725,SIDM00412,PFI-3,1
10726,SIDM00941,PFI-3,1
10727,SIDM00330,PFI-3,1
10728,SIDM01107,PFI-3,1
10729,SIDM00087,PFI-3,1
10730,SIDM00933,PFI-3,1
10731,SIDM00443,PFI-3,1
10732,SIDM00987,PFI-3,1
10733,SIDM01067,PFI-3,1
10734,SIDM01110,PFI-3,1
10735,SIDM00339,PHA-665752,1
10736,SIDM01076,PHA-665752,1
10737,SIDM00994,PHA-665752,1
10738,SIDM00422,PHA-665752,1
10739,SIDM00896,PHA-665752,1
10740,SIDM00405,PHA-665752,1
10741,SIDM01154,PHA-665752,1
10742,SIDM00637,PHA-665752,1
10743,SIDM00985,PHA-665752,1
10744,SIDM01179,PHA-665752,1
10745,SIDM00951,PHA-665752,1
10746,SIDM00433,PHA-665752,1
10747,SIDM00641,PHA-793887,1
10748,SIDM01027,PHA-793887,1
10749,SIDM01176,PHA-793887,1
10750,SIDM00947,PHA-793887,1
10751,SIDM00121,PHA-793887,1
10752,SIDM00999,PHA-793887,1
10753,SIDM00829,PHA-793887,1
10754,SIDM00942,PHA-793887,1
10755,SIDM01131,PHA-793887,1
10756,SIDM00327,PHA-793887,1
10757,SIDM01004,PHA-793887,1
10758,SIDM00937,PHA-793887,1
10759,SIDM00798,PHA-793887,1
10760,SIDM00434,PHA-793887,1
10761,SIDM00580,PHA-793887,1
10762,SIDM01056,PHA-793887,1
10763,SIDM00957,PHA-793887,1
10764,SIDM00433,PHA-793887,1
10765,SIDM01154,PHA-793887,1
10766,SIDM01172,PHA-793887,1
10767,SIDM00477,PHA-793887,1
10768,SIDM01048,PHA-793887,1
10769,SIDM01043,PHA-793887,1
10770,SIDM00227,PHA-793887,1
10771,SIDM00895,PHA-793887,1
10772,SIDM00483,PHA-793887,1
10773,SIDM00343,PHA-793887,1
10774,SIDM00423,PHA-793887,1
10775,SIDM00946,PHA-793887,1
10776,SIDM00284,PHA-793887,1
10777,SIDM01002,PHA-793887,1
10778,SIDM00785,PHA-793887,1
10779,SIDM01028,PHA-793887,1
10780,SIDM00337,PHA-793887,1
10781,SIDM00961,PHA-793887,1
10782,SIDM00442,PHA-793887,1
10783,SIDM00334,PHA-793887,1
10784,SIDM00526,PHA-793887,1
10785,SIDM00341,PHA-793887,1
10786,SIDM00097,PHA-793887,1
10787,SIDM00927,PHA-793887,1
10788,SIDM00949,PHA-793887,1
10789,SIDM01066,PHA-793887,1
10790,SIDM00637,PHA-793887,1
10791,SIDM01055,PHA-793887,1
10792,SIDM01071,PHA-793887,1
10793,SIDM01057,PHA-793887,1
10794,SIDM00417,PHA-793887,1
10795,SIDM00989,PHA-793887,1
10796,SIDM00136,PHA-793887,1
10797,SIDM00313,PHA-793887,1
10798,SIDM00422,PHA-793887,1
10799,SIDM00943,PHA-793887,1
10800,SIDM00438,PHA-793887,1
10801,SIDM00391,PHA-793887,1
10802,SIDM00832,PHA-793887,1
10803,SIDM00413,PHA-793887,1
10804,SIDM00860,PHA-793887,1
10805,SIDM00396,PHA-793887,1
10806,SIDM00988,PHA-793887,1
10807,SIDM00287,PHA-793887,1
10808,SIDM00515,PHA-793887,1
10809,SIDM00867,PHA-793887,1
10810,SIDM00928,PHA-793887,1
10811,SIDM00412,PHA-793887,1
10812,SIDM00424,PHA-793887,1
10813,SIDM01042,PI-103,1
10814,SIDM01045,PI-103,1
10815,SIDM00148,PI-103,1
10816,SIDM01068,PI-103,1
10817,SIDM00580,PI-103,1
10818,SIDM00983,PI-103,1
10819,SIDM01086,PI-103,1
10820,SIDM01030,PI-103,1
10821,SIDM00932,PI-103,1
10822,SIDM00964,PI-103,1
10823,SIDM00499,PI-103,1
10824,SIDM00483,PI-103,1
10825,SIDM00413,PI-103,1
10826,SIDM00136,PI-103,1
10827,SIDM00867,PI-103,1
10828,SIDM00340,PI-103,1
10829,SIDM01064,PI-103,1
10830,SIDM00330,PI-103,1
10831,SIDM00657,PI-103,1
10832,SIDM01179,PI-103,1
10833,SIDM01009,PI-103,1
10834,SIDM00394,PI-103,1
10835,SIDM00526,PI-103,1
10836,SIDM00329,PI-103,1
10837,SIDM00928,PI-103,1
10838,SIDM00423,PI-103,1
10839,SIDM00406,PI-103,1
10840,SIDM00940,PI-103,1
10841,SIDM00411,PI-103,1
10842,SIDM00442,PI-103,1
10843,SIDM00429,PI-103,1
10844,SIDM00953,PI-103,1
10845,SIDM00903,PI-103,1
10846,SIDM00791,PI-103,1
10847,SIDM01036,PI-103,1
10848,SIDM01110,PI-103,1
10849,SIDM00285,PI-103,1
10850,SIDM01154,PI-103,1
10851,SIDM00515,PI-103,1
10852,SIDM00993,PI-103,1
10853,SIDM01067,PI-103,1
10854,SIDM00946,PI-103,1
10855,SIDM01019,PI-103,1
10856,SIDM00943,PI-103,1
10857,SIDM01059,PI-103,1
10858,SIDM00860,PI-103,1
10859,SIDM01107,PI-103,1
10860,SIDM00628,PI-103,1
10861,SIDM00455,PI-103,1
10862,SIDM00939,PI-103,1
10863,SIDM01089,PI-103,1
10864,SIDM00448,PI-103,1
10865,SIDM00896,PI-103,1
10866,SIDM01002,PI-103,1
10867,SIDM01248,PI-103,1
10868,SIDM00443,PI-103,1
10869,SIDM00450,PI-103,1
10870,SIDM00088,PI-103,1
10871,SIDM00345,PI-103,1
10872,SIDM00097,PI-103,1
10873,SIDM00441,PIK-93,1
10874,SIDM00932,PIK-93,1
10875,SIDM00962,PIK-93,1
10876,SIDM00327,PIK-93,1
10877,SIDM01131,PIK-93,1
10878,SIDM00447,PIK-93,1
10879,SIDM00938,PIK-93,1
10880,SIDM00391,PIK-93,1
10881,SIDM01042,PIK-93,1
10882,SIDM01110,PIK-93,1
10883,SIDM00388,PIK-93,1
10884,SIDM00867,PIK-93,1
10885,SIDM00338,PIK-93,1
10886,SIDM00954,PIK-93,1
10887,SIDM00944,PIK-93,1
10888,SIDM00946,PIK-93,1
10889,SIDM01067,PIK-93,1
10890,SIDM00989,PIK-93,1
10891,SIDM01055,PIK-93,1
10892,SIDM00336,PIK-93,1
10893,SIDM00312,PIK-93,1
10894,SIDM01012,PIK-93,1
10895,SIDM01023,PIK-93,1
10896,SIDM00308,PIK-93,1
10897,SIDM01060,PIK-93,1
10898,SIDM01029,PIK-93,1
10899,SIDM00340,PIK-93,1
10900,SIDM00332,PIK-93,1
10901,SIDM00443,PIK-93,1
10902,SIDM00930,PIK-93,1
10903,SIDM00515,PIK-93,1
10904,SIDM01076,PIK-93,1
10905,SIDM00907,PIK-93,1
10906,SIDM00433,PIK-93,1
10907,SIDM00419,PIK-93,1
10908,SIDM00999,PIK-93,1
10909,SIDM00896,PIK-93,1
10910,SIDM00345,PIK-93,1
10911,SIDM01030,PIK-93,1
10912,SIDM00463,PIK-93,1
10913,SIDM00982,PIK-93,1
10914,SIDM00451,PIK-93,1
10915,SIDM00927,PIK-93,1
10916,SIDM01058,PIK-93,1
10917,SIDM00594,PIK-93,1
10918,SIDM01002,PIK-93,1
10919,SIDM00413,PIK-93,1
10920,SIDM00387,PIK-93,1
10921,SIDM00272,PIK-93,1
10922,SIDM01032,PIK-93,1
10923,SIDM00146,PIK-93,1
10924,SIDM00995,PIK-93,1
10925,SIDM01004,PIK-93,1
10926,SIDM00948,PIK-93,1
10927,SIDM00983,PIK-93,1
10928,SIDM00441,PLX-4720,1
10929,SIDM00388,PLX-4720,1
10930,SIDM01111,PLX-4720,1
10931,SIDM01012,PLX-4720,1
10932,SIDM00957,PLX-4720,1
10933,SIDM00120,PLX-4720,1
10934,SIDM00401,PLX-4720,1
10935,SIDM01066,PLX-4720,1
10936,SIDM01069,PLX-4720,1
10937,SIDM00896,PLX-4720,1
10938,SIDM00342,PLX-4720,1
10939,SIDM01028,PLX-4720,1
10940,SIDM01056,PLX-4720,1
10941,SIDM00462,PLX-4720,1
10942,SIDM00463,PLX-4720,1
10943,SIDM01067,PLX-4720,1
10944,SIDM01049,PLX-4720,1
10945,SIDM00982,PLX-4720,1
10946,SIDM00453,PLX-4720,1
10947,SIDM01086,PLX-4720,1
10948,SIDM01031,PLX-4720,1
10949,SIDM00867,PLX-4720,1
10950,SIDM00874,PLX-4720,1
10951,SIDM00097,PLX-4720,1
10952,SIDM00333,PLX-4720,1
10953,SIDM00671,PLX-4720,1
10954,SIDM00413,PLX-4720,1
10955,SIDM00860,PLX-4720,1
10956,SIDM00934,PLX-4720,1
10957,SIDM00389,PLX-4720,1
10958,SIDM00433,PLX-4720,1
10959,SIDM00477,PLX-4720,1
10960,SIDM00954,PLX-4720,1
10961,SIDM00395,PLX-4720,1
10962,SIDM00999,PLX-4720,1
10963,SIDM00996,PLX-4720,1
10964,SIDM00450,PLX-4720,1
10965,SIDM00661,PLX-4720,1
10966,SIDM00438,PLX-4720,1
10967,SIDM00429,PLX-4720,1
10968,SIDM00416,PLX-4720,1
10969,SIDM00832,PLX-4720,1
10970,SIDM00272,PLX-4720,1
10971,SIDM00312,PLX-4720,1
10972,SIDM01048,PLX-4720,1
10973,SIDM00515,PLX-4720,1
10974,SIDM00461,PLX-4720,1
10975,SIDM00405,PLX-4720,1
10976,SIDM00940,PLX-4720,1
10977,SIDM00341,PLX-4720,1
10978,SIDM00403,PLX-4720,1
10979,SIDM00499,PLX-4720,1
10980,SIDM00950,PLX-4720,1
10981,SIDM00451,PLX-4720,1
