id,cell_lines,drug,label
5923,SIDM00437,Wee1 Inhibitor,0
5924,SIDM00448,Wee1 Inhibitor,0
5925,SIDM00415,Wee1 Inhibitor,0
5926,SIDM00423,Wee1 Inhibitor,0
5927,SIDM00421,Wee1 Inhibitor,0
5928,SIDM00413,Wee1 Inhibitor,0
5929,SIDM00807,PD173074,0
5930,SIDM00512,PD173074,0
5931,SIDM01179,PD173074,0
5932,SIDM00866,PD173074,0
5933,SIDM00874,PD173074,0
5934,SIDM00990,PD173074,0
5935,SIDM00986,PD173074,0
5936,SIDM00939,PD173074,0
5937,SIDM00953,PD173074,0
5938,SIDM00632,PD173074,0
5939,SIDM01032,PD173074,0
5940,SIDM01028,PD173074,0
5941,SIDM01025,PD173074,0
5942,SIDM00345,PD173074,0
5943,SIDM00927,PD173074,0
5944,SIDM00391,PD173074,0
5945,SIDM00417,PD173074,0
5946,SIDM00395,PD173074,0
5947,SIDM00934,PD173074,0
5948,SIDM00088,PD173074,0
5949,SIDM00783,PD173074,0
5950,SIDM00789,PD173074,0
5951,SIDM00136,PD173074,0
5952,SIDM00791,PD173074,0
5953,SIDM00097,PD173074,0
5954,SIDM00124,PD173074,0
5955,SIDM00903,PD173074,0
5956,SIDM00146,PD173074,0
5957,SIDM00900,PD173074,0
5958,SIDM00997,PD173074,0
5959,SIDM00983,PD173074,0
5960,SIDM00954,PD173074,0
5961,SIDM00515,PD173074,0
5962,SIDM00284,PD173074,0
5963,SIDM00931,PD173074,0
5964,SIDM00867,PD173074,0
5965,SIDM00947,PD173074,0
5966,SIDM01056,PD173074,0
5967,SIDM01051,PD173074,0
5968,SIDM01049,PD173074,0
5969,SIDM01047,PD173074,0
5970,SIDM01042,PD173074,0
5971,SIDM00860,PD173074,0
5972,SIDM01057,PD173074,0
5973,SIDM01043,PD173074,0
5974,SIDM01073,PD173074,0
5975,SIDM00594,PD173074,0
5976,SIDM00661,PD173074,0
5977,SIDM00828,PD173074,0
5978,SIDM01060,PD173074,0
5979,SIDM01059,PD173074,0
5980,SIDM01218,PD173074,0
5981,SIDM01013,PD173074,0
5982,SIDM01012,PD173074,0
5983,SIDM01033,PD173074,0
5984,SIDM01031,PD173074,0
5985,SIDM01030,PD173074,0
5986,SIDM01029,PD173074,0
5987,SIDM01027,PD173074,0
5988,SIDM01026,PD173074,0
5989,SIDM00327,PD173074,0
5990,SIDM00340,PD173074,0
5991,SIDM00628,PD173074,0
5992,SIDM00337,PD173074,0
5993,SIDM00336,PD173074,0
5994,SIDM00526,PD173074,0
5995,SIDM00386,PD173074,0
5996,SIDM00387,PD173074,0
5997,SIDM00438,PD173074,0
5998,SIDM01023,PD173074,0
5999,SIDM00641,PD173074,0
6000,SIDM00463,PD173074,0
6001,SIDM00401,PD173074,0
6002,SIDM01110,PD173074,0
6003,SIDM01107,PD173074,0
6004,SIDM00392,PD173074,0
6005,SIDM01103,PD173074,0
6006,SIDM01154,PD173074,0
6007,SIDM00420,PD173074,0
6008,SIDM01172,PD173074,0
6009,SIDM00424,PD173074,0
6010,SIDM00412,PD173074,0
6011,SIDM00411,PD173074,0
6012,SIDM00479,PD173074,0
6013,SIDM00477,PD173074,0
6014,SIDM00286,PD173074,0
6015,SIDM00957,PD173074,0
6016,SIDM00343,PD173074,0
6017,SIDM00988,PD173074,0
6018,SIDM01082,PD173074,0
6019,SIDM00907,PD173074,0
6020,SIDM00985,PD173074,0
6021,SIDM00928,PD173074,0
6022,SIDM01089,PD173074,0
6023,SIDM01087,PD173074,0
6024,SIDM00943,PD173074,0
6025,SIDM00937,PD173074,0
6026,SIDM00896,PD173074,0
6027,SIDM00980,PD173074,0
6028,SIDM00995,PD173074,0
6029,SIDM00989,PD173074,0
6030,SIDM00933,PD173074,0
6031,SIDM00958,PD173074,0
6032,SIDM00932,PD173074,0
6033,SIDM01052,PD173074,0
6034,SIDM00499,PD173074,0
6035,SIDM00996,PD173074,0
6036,SIDM00964,PD173074,0
6037,SIDM00935,PD173074,0
6038,SIDM00963,PD173074,0
6039,SIDM00330,PD173074,0
6040,SIDM01045,PD173074,0
6041,SIDM01040,PD173074,0
6042,SIDM01072,PD173074,0
6043,SIDM01070,PD173074,0
6044,SIDM01067,PD173074,0
6045,SIDM01066,PD173074,0
6046,SIDM00333,PD173074,0
6047,SIDM00453,PD173074,0
6048,SIDM00394,PD173074,0
6049,SIDM00419,PD173074,0
6050,SIDM00936,PD173074,0
6051,SIDM00944,PD173074,0
6052,SIDM00950,PD173074,0
6053,SIDM01002,PD173074,0
6054,SIDM01068,PD173074,0
6055,SIDM01062,PD173074,0
6056,SIDM00994,PD173074,0
6057,SIDM00993,PD173074,0
6058,SIDM00946,PD173074,0
6059,SIDM01048,PD173074,0
6060,SIDM00341,PD173074,0
6061,SIDM00455,PD173074,0
6062,SIDM01058,PD173074,0
6063,SIDM01004,PD173074,0
6064,SIDM01034,PD173074,0
6065,SIDM00313,PD173074,0
6066,SIDM00338,PD173074,0
6067,SIDM00437,PD173074,0
6068,SIDM00434,PD173074,0
6069,SIDM00461,PD173074,0
6070,SIDM00448,PD173074,0
6071,SIDM00415,PD173074,0
6072,SIDM00407,PD173074,0
6073,SIDM00423,PD173074,0
6074,SIDM00422,PD173074,0
6075,SIDM00421,PD173074,0
6076,SIDM00416,PD173074,0
6077,SIDM00413,PD173074,0
6078,SIDM00483,PD173074,0
6079,SIDM00874,ZM447439,0
6080,SIDM00391,ZM447439,0
6081,SIDM00934,ZM447439,0
6082,SIDM00957,ZM447439,0
6083,SIDM00907,ZM447439,0
6084,SIDM00332,ZM447439,0
6085,SIDM00247,ZM447439,0
6086,SIDM00963,ZM447439,0
6087,SIDM01070,ZM447439,0
6088,SIDM00929,ZM447439,0
6089,SIDM00338,ZM447439,0
6090,SIDM00867,RO-3306,0
6091,SIDM01013,RO-3306,0
6092,SIDM01107,RO-3306,0
6093,SIDM01085,MK-2206,0
6094,SIDM01107,MK-2206,0
6095,SIDM00957,MK-2206,0
6096,SIDM00943,MK-2206,0
6097,SIDM00338,MK-2206,0
6098,SIDM00954,Palbociclib,0
6099,SIDM01057,Palbociclib,0
6100,SIDM00335,Palbociclib,0
6101,SIDM00832,Palbociclib,0
6102,SIDM00907,Palbociclib,0
6103,SIDM01052,Palbociclib,0
6104,SIDM00963,Palbociclib,0
6105,SIDM01045,Palbociclib,0
6106,SIDM01040,Palbociclib,0
6107,SIDM01062,Palbociclib,0
6108,SIDM01085,Pictilisib,0
6109,SIDM00832,Pictilisib,0
6110,SIDM00632,AZD8055,0
6111,SIDM00124,AZD8055,0
6112,SIDM00954,AZD8055,0
6113,SIDM00832,AZD8055,0
6114,SIDM01040,AZD8055,0
6115,SIDM00706,PD0325901,0
6116,SIDM01131,PD0325901,0
6117,SIDM00953,PD0325901,0
6118,SIDM00391,PD0325901,0
6119,SIDM00097,PD0325901,0
6120,SIDM00954,PD0325901,0
6121,SIDM01056,PD0325901,0
6122,SIDM01013,PD0325901,0
6123,SIDM00424,PD0325901,0
6124,SIDM00411,PD0325901,0
6125,SIDM00426,PD0325901,0
6126,SIDM00415,PD0325901,0
6127,SIDM00866,SB590885,0
6128,SIDM00934,SB590885,0
6129,SIDM00097,SB590885,0
6130,SIDM00124,SB590885,0
6131,SIDM00335,SB590885,0
6132,SIDM01045,SB590885,0
6133,SIDM01131,Selumetinib,0
6134,SIDM00866,Selumetinib,0
6135,SIDM00874,Selumetinib,0
6136,SIDM00391,Selumetinib,0
6137,SIDM00395,Selumetinib,0
6138,SIDM00934,Selumetinib,0
6139,SIDM00789,Selumetinib,0
6140,SIDM00097,Selumetinib,0
6141,SIDM01057,Selumetinib,0
6142,SIDM00335,Selumetinib,0
6143,SIDM00386,Selumetinib,0
6144,SIDM00424,Selumetinib,0
6145,SIDM00286,Selumetinib,0
6146,SIDM00332,Selumetinib,0
6147,SIDM00963,Selumetinib,0
6148,SIDM01045,Selumetinib,0
6149,SIDM01070,Selumetinib,0
6150,SIDM00929,Selumetinib,0
6151,SIDM00416,Selumetinib,0
6152,SIDM00483,Selumetinib,0
6153,SIDM00957,AZD6482,0
6154,SIDM00124,Avagacestat,0
6155,SIDM01107,Avagacestat,0
6156,SIDM00957,Avagacestat,0
6157,SIDM00415,Avagacestat,0
6158,SIDM00874,BMS-536924,0
6159,SIDM01107,BMS-536924,0
6160,SIDM00479,BMS-536924,0
6161,SIDM00286,BMS-536924,0
6162,SIDM00963,BMS-536924,0
6163,SIDM01002,BMS-536924,0
6164,SIDM00338,BMS-536924,0
6165,SIDM00415,BMS-536924,0
6166,SIDM00866,Rucaparib,0
6167,SIDM00832,Rucaparib,0
6168,SIDM00136,Tamoxifen,0
6169,SIDM00124,Tamoxifen,0
6170,SIDM00947,Tamoxifen,0
6171,SIDM00832,Tamoxifen,0
6172,SIDM00332,Tamoxifen,0
6173,SIDM01111,JQ1,0
6174,SIDM00807,JQ1,0
6175,SIDM01085,JQ1,0
6176,SIDM00982,JQ1,0
6177,SIDM00512,JQ1,0
6178,SIDM01131,JQ1,0
6179,SIDM01148,JQ1,0
6180,SIDM00866,JQ1,0
6181,SIDM00874,JQ1,0
6182,SIDM00990,JQ1,0
6183,SIDM00986,JQ1,0
6184,SIDM00961,JQ1,0
6185,SIDM00939,JQ1,0
6186,SIDM00942,JQ1,0
6187,SIDM00951,JQ1,0
6188,SIDM01025,JQ1,0
6189,SIDM01024,JQ1,0
6190,SIDM00345,JQ1,0
6191,SIDM00339,JQ1,0
6192,SIDM00391,JQ1,0
6193,SIDM00417,JQ1,0
6194,SIDM01009,JQ1,0
6195,SIDM00395,JQ1,0
6196,SIDM00088,JQ1,0
6197,SIDM00120,JQ1,0
6198,SIDM00783,JQ1,0
6199,SIDM00789,JQ1,0
6200,SIDM00829,JQ1,0
6201,SIDM00136,JQ1,0
6202,SIDM00791,JQ1,0
6203,SIDM00097,JQ1,0
6204,SIDM00148,JQ1,0
6205,SIDM00124,JQ1,0
6206,SIDM00903,JQ1,0
6207,SIDM00146,JQ1,0
6208,SIDM00941,JQ1,0
6209,SIDM00987,JQ1,0
6210,SIDM00997,JQ1,0
6211,SIDM00983,JQ1,0
6212,SIDM01076,JQ1,0
6213,SIDM00954,JQ1,0
6214,SIDM00515,JQ1,0
6215,SIDM00284,JQ1,0
6216,SIDM00940,JQ1,0
6217,SIDM00930,JQ1,0
6218,SIDM00867,JQ1,0
6219,SIDM00948,JQ1,0
6220,SIDM00947,JQ1,0
6221,SIDM01001,JQ1,0
6222,SIDM01056,JQ1,0
6223,SIDM01051,JQ1,0
6224,SIDM01049,JQ1,0
6225,SIDM01042,JQ1,0
6226,SIDM01055,JQ1,0
6227,SIDM01057,JQ1,0
6228,SIDM00227,JQ1,0
6229,SIDM01043,JQ1,0
6230,SIDM01073,JQ1,0
6231,SIDM00594,JQ1,0
6232,SIDM00828,JQ1,0
6233,SIDM01218,JQ1,0
6234,SIDM01005,JQ1,0
6235,SIDM01033,JQ1,0
6236,SIDM01031,JQ1,0
6237,SIDM01030,JQ1,0
6238,SIDM01029,JQ1,0
6239,SIDM01027,JQ1,0
6240,SIDM01026,JQ1,0
6241,SIDM00327,JQ1,0
6242,SIDM00329,JQ1,0
6243,SIDM00346,JQ1,0
6244,SIDM00340,JQ1,0
6245,SIDM00272,JQ1,0
6246,SIDM00628,JQ1,0
6247,SIDM00337,JQ1,0
6248,SIDM00336,JQ1,0
6249,SIDM00335,JQ1,0
6250,SIDM00334,JQ1,0
6251,SIDM00331,JQ1,0
6252,SIDM00386,JQ1,0
6253,SIDM00441,JQ1,0
6254,SIDM00438,JQ1,0
6255,SIDM00429,JQ1,0
6256,SIDM00641,JQ1,0
6257,SIDM00580,JQ1,0
6258,SIDM00457,JQ1,0
6259,SIDM00463,JQ1,0
6260,SIDM00451,JQ1,0
6261,SIDM01086,JQ1,0
6262,SIDM00402,JQ1,0
6263,SIDM00401,JQ1,0
6264,SIDM00380,JQ1,0
6265,SIDM01107,JQ1,0
6266,SIDM00392,JQ1,0
6267,SIDM01103,JQ1,0
6268,SIDM00420,JQ1,0
6269,SIDM00832,JQ1,0
6270,SIDM01172,JQ1,0
6271,SIDM01191,JQ1,0
6272,SIDM00424,JQ1,0
6273,SIDM00412,JQ1,0
6274,SIDM00411,JQ1,0
6275,SIDM00479,JQ1,0
6276,SIDM00477,JQ1,0
6277,SIDM00286,JQ1,0
6278,SIDM01248,JQ1,0
6279,SIDM00957,JQ1,0
6280,SIDM00343,JQ1,0
6281,SIDM01082,JQ1,0
6282,SIDM00287,JQ1,0
6283,SIDM00798,JQ1,0
6284,SIDM00810,JQ1,0
6285,SIDM00928,JQ1,0
6286,SIDM01089,JQ1,0
6287,SIDM00943,JQ1,0
6288,SIDM00937,JQ1,0
6289,SIDM00980,JQ1,0
6290,SIDM00995,JQ1,0
6291,SIDM00989,JQ1,0
6292,SIDM00933,JQ1,0
6293,SIDM00332,JQ1,0
6294,SIDM00932,JQ1,0
6295,SIDM01052,JQ1,0
6296,SIDM00499,JQ1,0
6297,SIDM00996,JQ1,0
6298,SIDM00964,JQ1,0
6299,SIDM00935,JQ1,0
6300,SIDM01064,JQ1,0
6301,SIDM00312,JQ1,0
6302,SIDM00247,JQ1,0
6303,SIDM00410,JQ1,0
6304,SIDM00963,JQ1,0
6305,SIDM00344,JQ1,0
6306,SIDM00330,JQ1,0
6307,SIDM01045,JQ1,0
6308,SIDM01072,JQ1,0
6309,SIDM01070,JQ1,0
6310,SIDM01069,JQ1,0
6311,SIDM01067,JQ1,0
6312,SIDM01066,JQ1,0
6313,SIDM00333,JQ1,0
6314,SIDM00442,JQ1,0
6315,SIDM00453,JQ1,0
6316,SIDM00426,JQ1,0
6317,SIDM00419,JQ1,0
6318,SIDM00462,JQ1,0
6319,SIDM00936,JQ1,0
6320,SIDM00929,JQ1,0
6321,SIDM00944,JQ1,0
6322,SIDM00950,JQ1,0
6323,SIDM01002,JQ1,0
6324,SIDM01068,JQ1,0
6325,SIDM01062,JQ1,0
6326,SIDM00994,JQ1,0
6327,SIDM00993,JQ1,0
6328,SIDM00946,JQ1,0
6329,SIDM01048,JQ1,0
6330,SIDM00341,JQ1,0
6331,SIDM00455,JQ1,0
6332,SIDM01058,JQ1,0
6333,SIDM00428,JQ1,0
6334,SIDM01036,JQ1,0
6335,SIDM01015,JQ1,0
6336,SIDM01004,JQ1,0
6337,SIDM01034,JQ1,0
6338,SIDM00338,JQ1,0
6339,SIDM00443,JQ1,0
6340,SIDM00461,JQ1,0
6341,SIDM00450,JQ1,0
6342,SIDM00448,JQ1,0
6343,SIDM00415,JQ1,0
6344,SIDM00389,JQ1,0
6345,SIDM00404,JQ1,0
6346,SIDM00405,JQ1,0
6347,SIDM00423,JQ1,0
6348,SIDM00422,JQ1,0
6349,SIDM00421,JQ1,0
6350,SIDM00416,JQ1,0
6351,SIDM00483,JQ1,0
6352,SIDM01111,IOX2,0
6353,SIDM00982,IOX2,0
6354,SIDM00706,IOX2,0
6355,SIDM01131,IOX2,0
6356,SIDM00866,IOX2,0
6357,SIDM00874,IOX2,0
6358,SIDM00990,IOX2,0
6359,SIDM01032,IOX2,0
6360,SIDM01025,IOX2,0
6361,SIDM00395,IOX2,0
6362,SIDM00088,IOX2,0
6363,SIDM00789,IOX2,0
6364,SIDM00136,IOX2,0
6365,SIDM00097,IOX2,0
6366,SIDM00148,IOX2,0
6367,SIDM00124,IOX2,0
6368,SIDM00121,IOX2,0
6369,SIDM00146,IOX2,0
6370,SIDM00941,IOX2,0
6371,SIDM00997,IOX2,0
6372,SIDM00983,IOX2,0
6373,SIDM00954,IOX2,0
6374,SIDM00284,IOX2,0
6375,SIDM00940,IOX2,0
6376,SIDM00930,IOX2,0
6377,SIDM00886,IOX2,0
6378,SIDM00948,IOX2,0
6379,SIDM00947,IOX2,0
6380,SIDM01056,IOX2,0
6381,SIDM01051,IOX2,0
6382,SIDM01049,IOX2,0
6383,SIDM01047,IOX2,0
6384,SIDM01057,IOX2,0
6385,SIDM00227,IOX2,0
6386,SIDM00671,IOX2,0
6387,SIDM01013,IOX2,0
6388,SIDM01012,IOX2,0
6389,SIDM00346,IOX2,0
6390,SIDM00272,IOX2,0
6391,SIDM00336,IOX2,0
6392,SIDM00335,IOX2,0
6393,SIDM00334,IOX2,0
6394,SIDM00438,IOX2,0
6395,SIDM01023,IOX2,0
6396,SIDM00580,IOX2,0
6397,SIDM01086,IOX2,0
6398,SIDM00402,IOX2,0
6399,SIDM00401,IOX2,0
6400,SIDM00380,IOX2,0
6401,SIDM01107,IOX2,0
6402,SIDM00420,IOX2,0
6403,SIDM00832,IOX2,0
6404,SIDM01191,IOX2,0
6405,SIDM00424,IOX2,0
6406,SIDM00411,IOX2,0
6407,SIDM00479,IOX2,0
6408,SIDM00477,IOX2,0
6409,SIDM00286,IOX2,0
6410,SIDM00957,IOX2,0
6411,SIDM00343,IOX2,0
6412,SIDM00988,IOX2,0
6413,SIDM01082,IOX2,0
6414,SIDM00907,IOX2,0
6415,SIDM00962,IOX2,0
6416,SIDM00798,IOX2,0
6417,SIDM00928,IOX2,0
6418,SIDM01089,IOX2,0
6419,SIDM00943,IOX2,0
6420,SIDM00332,IOX2,0
6421,SIDM00932,IOX2,0
6422,SIDM01052,IOX2,0
6423,SIDM00964,IOX2,0
6424,SIDM01064,IOX2,0
6425,SIDM00247,IOX2,0
6426,SIDM00330,IOX2,0
6427,SIDM01045,IOX2,0
6428,SIDM01040,IOX2,0
6429,SIDM01072,IOX2,0
6430,SIDM01070,IOX2,0
6431,SIDM01067,IOX2,0
6432,SIDM00442,IOX2,0
6433,SIDM00419,IOX2,0
6434,SIDM00929,IOX2,0
6435,SIDM01002,IOX2,0
6436,SIDM01062,IOX2,0
6437,SIDM00338,IOX2,0
6438,SIDM00450,IOX2,0
6439,SIDM00415,IOX2,0
6440,SIDM00416,IOX2,0
6441,SIDM01085,Daporinad,0
6442,SIDM01179,Daporinad,0
6443,SIDM00874,Daporinad,0
6444,SIDM00990,Daporinad,0
6445,SIDM00961,Daporinad,0
6446,SIDM00395,Daporinad,0
6447,SIDM00997,Daporinad,0
6448,SIDM00999,Daporinad,0
6449,SIDM00867,Daporinad,0
6450,SIDM00947,Daporinad,0
6451,SIDM01027,Daporinad,0
6452,SIDM00346,Daporinad,0
6453,SIDM00403,Daporinad,0
6454,SIDM00957,Daporinad,0
6455,SIDM00985,Daporinad,0
6456,SIDM00963,Daporinad,0
6457,SIDM01072,Daporinad,0
6458,SIDM00442,Daporinad,0
6459,SIDM00929,Daporinad,0
6460,SIDM01062,Daporinad,0
6461,SIDM00341,Daporinad,0
6462,SIDM00338,Daporinad,0
6463,SIDM00413,Daporinad,0
6464,SIDM01111,UNC1215,0
6465,SIDM00807,UNC1215,0
6466,SIDM01085,UNC1215,0
6467,SIDM00982,UNC1215,0
6468,SIDM00512,UNC1215,0
6469,SIDM00706,UNC1215,0
6470,SIDM01131,UNC1215,0
6471,SIDM01179,UNC1215,0
6472,SIDM01148,UNC1215,0
6473,SIDM00866,UNC1215,0
6474,SIDM00874,UNC1215,0
6475,SIDM00990,UNC1215,0
6476,SIDM00986,UNC1215,0
6477,SIDM00961,UNC1215,0
6478,SIDM00939,UNC1215,0
6479,SIDM00942,UNC1215,0
6480,SIDM00953,UNC1215,0
6481,SIDM00951,UNC1215,0
6482,SIDM00632,UNC1215,0
6483,SIDM01025,UNC1215,0
6484,SIDM01024,UNC1215,0
6485,SIDM00345,UNC1215,0
6486,SIDM00339,UNC1215,0
6487,SIDM00391,UNC1215,0
6488,SIDM00417,UNC1215,0
6489,SIDM01009,UNC1215,0
6490,SIDM00395,UNC1215,0
6491,SIDM00088,UNC1215,0
6492,SIDM00120,UNC1215,0
6493,SIDM00783,UNC1215,0
6494,SIDM00789,UNC1215,0
6495,SIDM00829,UNC1215,0
6496,SIDM00136,UNC1215,0
6497,SIDM00791,UNC1215,0
6498,SIDM00097,UNC1215,0
6499,SIDM00148,UNC1215,0
6500,SIDM00124,UNC1215,0
6501,SIDM00903,UNC1215,0
6502,SIDM00121,UNC1215,0
6503,SIDM00145,UNC1215,0
6504,SIDM00146,UNC1215,0
6505,SIDM00941,UNC1215,0
6506,SIDM00087,UNC1215,0
6507,SIDM00987,UNC1215,0
6508,SIDM00900,UNC1215,0
6509,SIDM00997,UNC1215,0
6510,SIDM00983,UNC1215,0
6511,SIDM00999,UNC1215,0
6512,SIDM01076,UNC1215,0
6513,SIDM00952,UNC1215,0
6514,SIDM00954,UNC1215,0
6515,SIDM00515,UNC1215,0
6516,SIDM00284,UNC1215,0
6517,SIDM00940,UNC1215,0
6518,SIDM00930,UNC1215,0
6519,SIDM00931,UNC1215,0
6520,SIDM00886,UNC1215,0
6521,SIDM00867,UNC1215,0
6522,SIDM00949,UNC1215,0
6523,SIDM00948,UNC1215,0
6524,SIDM00947,UNC1215,0
6525,SIDM01001,UNC1215,0
6526,SIDM01056,UNC1215,0
6527,SIDM01051,UNC1215,0
6528,SIDM01049,UNC1215,0
6529,SIDM01047,UNC1215,0
6530,SIDM01042,UNC1215,0
6531,SIDM01055,UNC1215,0
6532,SIDM01057,UNC1215,0
6533,SIDM00227,UNC1215,0
6534,SIDM01043,UNC1215,0
6535,SIDM01073,UNC1215,0
6536,SIDM00594,UNC1215,0
6537,SIDM00671,UNC1215,0
6538,SIDM00661,UNC1215,0
6539,SIDM00828,UNC1215,0
6540,SIDM01059,UNC1215,0
6541,SIDM01218,UNC1215,0
6542,SIDM01013,UNC1215,0
6543,SIDM01012,UNC1215,0
6544,SIDM01003,UNC1215,0
6545,SIDM00785,UNC1215,0
6546,SIDM01019,UNC1215,0
6547,SIDM00308,UNC1215,0
6548,SIDM01033,UNC1215,0
6549,SIDM01031,UNC1215,0
6550,SIDM01030,UNC1215,0
6551,SIDM01029,UNC1215,0
6552,SIDM01027,UNC1215,0
6553,SIDM01026,UNC1215,0
6554,SIDM00327,UNC1215,0
6555,SIDM00329,UNC1215,0
6556,SIDM00346,UNC1215,0
6557,SIDM00342,UNC1215,0
6558,SIDM00340,UNC1215,0
6559,SIDM00272,UNC1215,0
6560,SIDM00628,UNC1215,0
6561,SIDM00337,UNC1215,0
6562,SIDM00336,UNC1215,0
6563,SIDM00526,UNC1215,0
6564,SIDM00335,UNC1215,0
6565,SIDM00334,UNC1215,0
6566,SIDM00331,UNC1215,0
6567,SIDM00386,UNC1215,0
6568,SIDM00388,UNC1215,0
6569,SIDM00441,UNC1215,0
6570,SIDM00438,UNC1215,0
6571,SIDM00433,UNC1215,0
6572,SIDM00431,UNC1215,0
6573,SIDM01023,UNC1215,0
6574,SIDM00657,UNC1215,0
6575,SIDM00429,UNC1215,0
6576,SIDM00641,UNC1215,0
6577,SIDM00580,UNC1215,0
6578,SIDM00457,UNC1215,0
6579,SIDM00463,UNC1215,0
6580,SIDM00451,UNC1215,0
6581,SIDM00447,UNC1215,0
6582,SIDM00403,UNC1215,0
6583,SIDM01086,UNC1215,0
6584,SIDM00402,UNC1215,0
6585,SIDM00401,UNC1215,0
6586,SIDM01110,UNC1215,0
6587,SIDM00380,UNC1215,0
6588,SIDM01107,UNC1215,0
6589,SIDM00392,UNC1215,0
6590,SIDM01103,UNC1215,0
6591,SIDM01154,UNC1215,0
6592,SIDM00420,UNC1215,0
6593,SIDM00832,UNC1215,0
6594,SIDM01172,UNC1215,0
6595,SIDM01191,UNC1215,0
6596,SIDM00424,UNC1215,0
6597,SIDM00412,UNC1215,0
6598,SIDM00411,UNC1215,0
6599,SIDM01018,UNC1215,0
6600,SIDM00479,UNC1215,0
6601,SIDM00477,UNC1215,0
6602,SIDM00286,UNC1215,0
6603,SIDM01248,UNC1215,0
6604,SIDM00957,UNC1215,0
6605,SIDM00343,UNC1215,0
6606,SIDM00988,UNC1215,0
6607,SIDM01082,UNC1215,0
6608,SIDM00907,UNC1215,0
6609,SIDM00287,UNC1215,0
6610,SIDM00985,UNC1215,0
6611,SIDM00962,UNC1215,0
6612,SIDM00798,UNC1215,0
6613,SIDM00810,UNC1215,0
6614,SIDM00928,UNC1215,0
6615,SIDM01089,UNC1215,0
6616,SIDM00943,UNC1215,0
6617,SIDM00937,UNC1215,0
6618,SIDM00980,UNC1215,0
6619,SIDM00995,UNC1215,0
6620,SIDM00989,UNC1215,0
6621,SIDM00933,UNC1215,0
6622,SIDM00446,UNC1215,0
6623,SIDM00332,UNC1215,0
6624,SIDM00958,UNC1215,0
6625,SIDM00932,UNC1215,0
6626,SIDM01052,UNC1215,0
6627,SIDM00499,UNC1215,0
6628,SIDM00996,UNC1215,0
6629,SIDM00964,UNC1215,0
6630,SIDM00935,UNC1215,0
6631,SIDM01064,UNC1215,0
6632,SIDM00312,UNC1215,0
6633,SIDM00247,UNC1215,0
6634,SIDM00410,UNC1215,0
6635,SIDM00963,UNC1215,0
6636,SIDM00344,UNC1215,0
6637,SIDM00289,UNC1215,0
6638,SIDM00330,UNC1215,0
6639,SIDM00454,UNC1215,0
6640,SIDM01045,UNC1215,0
6641,SIDM01040,UNC1215,0
6642,SIDM01072,UNC1215,0
6643,SIDM01070,UNC1215,0
6644,SIDM01069,UNC1215,0
6645,SIDM01067,UNC1215,0
6646,SIDM01066,UNC1215,0
6647,SIDM00333,UNC1215,0
6648,SIDM00442,UNC1215,0
6649,SIDM00453,UNC1215,0
6650,SIDM00426,UNC1215,0
6651,SIDM00394,UNC1215,0
6652,SIDM00419,UNC1215,0
6653,SIDM00462,UNC1215,0
6654,SIDM00936,UNC1215,0
6655,SIDM00929,UNC1215,0
6656,SIDM00944,UNC1215,0
6657,SIDM01002,UNC1215,0
6658,SIDM01068,UNC1215,0
6659,SIDM01062,UNC1215,0
6660,SIDM00994,UNC1215,0
6661,SIDM00993,UNC1215,0
6662,SIDM00946,UNC1215,0
6663,SIDM01048,UNC1215,0
6664,SIDM00341,UNC1215,0
6665,SIDM00455,UNC1215,0
6666,SIDM01058,UNC1215,0
6667,SIDM00428,UNC1215,0
6668,SIDM01038,UNC1215,0
6669,SIDM01036,UNC1215,0
6670,SIDM01015,UNC1215,0
6671,SIDM01004,UNC1215,0
6672,SIDM01034,UNC1215,0
6673,SIDM00313,UNC1215,0
6674,SIDM00338,UNC1215,0
6675,SIDM00437,UNC1215,0
6676,SIDM00434,UNC1215,0
6677,SIDM00443,UNC1215,0
6678,SIDM00461,UNC1215,0
6679,SIDM00460,UNC1215,0
6680,SIDM00458,UNC1215,0
6681,SIDM00450,UNC1215,0
6682,SIDM00449,UNC1215,0
6683,SIDM00448,UNC1215,0
6684,SIDM00415,UNC1215,0
6685,SIDM00389,UNC1215,0
6686,SIDM00404,UNC1215,0
6687,SIDM00405,UNC1215,0
6688,SIDM00406,UNC1215,0
6689,SIDM00407,UNC1215,0
6690,SIDM00423,UNC1215,0
6691,SIDM00422,UNC1215,0
6692,SIDM00421,UNC1215,0
6693,SIDM00416,UNC1215,0
6694,SIDM00413,UNC1215,0
6695,SIDM00483,UNC1215,0
6696,SIDM01111,UNC0642,0
6697,SIDM00807,UNC0642,0
6698,SIDM01085,UNC0642,0
6699,SIDM00982,UNC0642,0
6700,SIDM00512,UNC0642,0
6701,SIDM00706,UNC0642,0
6702,SIDM01131,UNC0642,0
6703,SIDM01179,UNC0642,0
6704,SIDM01148,UNC0642,0
6705,SIDM00866,UNC0642,0
6706,SIDM00874,UNC0642,0
6707,SIDM00990,UNC0642,0
6708,SIDM00986,UNC0642,0
6709,SIDM00961,UNC0642,0
6710,SIDM00939,UNC0642,0
6711,SIDM00942,UNC0642,0
6712,SIDM00953,UNC0642,0
6713,SIDM00951,UNC0642,0
6714,SIDM00632,UNC0642,0
6715,SIDM01025,UNC0642,0
6716,SIDM01024,UNC0642,0
6717,SIDM00345,UNC0642,0
